collection_name,dataset_name,train_path,test_path,dataset_type,datetime_index,split_at,train_type,train_is_normal,input_type,length,dimensions,contamination,num_anomalies,min_anomaly_length,median_anomaly_length,max_anomaly_length,mean,stddev,trend,stationarity,period_size
TSB-UAD-synthetic,KDD21_flat_region_0.08-151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.test.csv,synthetic,False,,unsupervised,False,univariate,24667,1,0.0848096647342603,43,46,46,160,8.819425859314162,0.6803622471952603,no trend,stationary,43.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-152_UCR_Anomaly_PowerDemand1_9000_18485_18821,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-152_UCR_Anomaly_PowerDemand1_9000_18485_18821.test.csv,synthetic,False,,unsupervised,False,univariate,29931,1,0.0897397347231966,14,168,168,502,178.89030605727405,45.88386202228389,no trend,stationary,24.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-153_UCR_Anomaly_PowerDemand2_14000_23357_23717,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-153_UCR_Anomaly_PowerDemand2_14000_23357_23717.test.csv,synthetic,False,,unsupervised,False,univariate,29931,1,0.0906083993184324,15,168,168,360,178.79892534496983,46.03690273184518,no trend,stationary,24.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-154_UCR_Anomaly_PowerDemand3_16000_23405_23477,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-154_UCR_Anomaly_PowerDemand3_16000_23405_23477.test.csv,synthetic,False,,unsupervised,False,univariate,29931,1,0.0809862684173599,15,72,168,168,178.8463803715309,46.07813026259769,no trend,stationary,24.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-155_UCR_Anomaly_PowerDemand4_18000_24005_24077,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-155_UCR_Anomaly_PowerDemand4_18000_24005_24077.test.csv,synthetic,False,,unsupervised,False,univariate,29931,1,0.0809862684173599,15,72,168,168,178.93700101902036,46.09490600015475,no trend,stationary,24.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.test.csv,synthetic,False,,unsupervised,False,univariate,11334,1,0.0863772719251808,10,97,98,98,0.5319958699713847,0.565194789006385,no trend,stationary,83.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.test.csv,synthetic,False,,unsupervised,False,univariate,11406,1,0.078642819568648,10,15,98,98,0.494650987931572,0.601641646273077,no trend,difference_stationary,91.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.test.csv,synthetic,False,,unsupervised,False,univariate,11308,1,0.0865758754863813,10,97,98,98,0.5281151764574207,0.5673655747601969,no trend,stationary,83.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.test.csv,synthetic,False,,unsupervised,False,univariate,11388,1,0.0783280646294345,10,10,98,98,0.5080755399762912,0.5789247981590816,no trend,difference_stationary,83.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.test.csv,synthetic,False,,unsupervised,False,univariate,11308,1,0.0866643084541917,10,98,98,98,0.5278638753524509,0.5671740283483565,no trend,stationary,83.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.test.csv,synthetic,False,,unsupervised,False,univariate,6684,1,0.1033812088569718,5,115,115,231,-2.696471773771244,1.121116399800793,no trend,stationary,62.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.test.csv,synthetic,False,,unsupervised,False,univariate,6684,1,0.0776481149012567,5,59,115,115,-2.71711733945546,1.1701265526135551,no trend,stationary,59.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-163_UCR_Anomaly_apneaecg2_10000_20950_21100,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-163_UCR_Anomaly_apneaecg2_10000_20950_21100.test.csv,synthetic,False,,unsupervised,False,univariate,38501,1,0.0838939248331212,77,40,40,190,-1.0514791823588998,71.5527577528128,no trend,stationary,50.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-164_UCR_Anomaly_apneaecg3_5000_11111_11211,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-164_UCR_Anomaly_apneaecg3_5000_11111_11211.test.csv,synthetic,False,,unsupervised,False,univariate,38379,1,0.0818155762265822,77,40,40,100,-1.780606314856119,73.88183311793871,no trend,stationary,45.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-165_UCR_Anomaly_apneaecg4_6000_16000_16100,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-165_UCR_Anomaly_apneaecg4_6000_16000_16100.test.csv,synthetic,False,,unsupervised,False,univariate,38269,1,0.0820507460346494,77,40,40,100,-1.6189574340223158,74.78215399438842,no trend,stationary,45.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-166_UCR_Anomaly_apneaecg_10000_12240_12308,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-166_UCR_Anomaly_apneaecg_10000_12240_12308.test.csv,synthetic,False,,unsupervised,False,univariate,38501,1,0.0817641100231162,78,40,40,68,-1.0935819848835096,71.49439862249491,no trend,stationary,45.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-167_UCR_Anomaly_gait1_20000_38500_38800,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-167_UCR_Anomaly_gait1_20000_38500_38800.test.csv,synthetic,False,,unsupervised,False,univariate,65000,1,0.0834615384615384,42,125,125,300,-455.2208761538461,1030.5138944936805,no trend,difference_stationary,250.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-168_UCR_Anomaly_gait2_22000_46500_46800,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-168_UCR_Anomaly_gait2_22000_46500_46800.test.csv,synthetic,False,,unsupervised,False,univariate,65000,1,0.0834615384615384,42,125,125,300,-454.6263876923077,1030.1808700114943,no trend,difference_stationary,250.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-169_UCR_Anomaly_gait3_24500_59900_60500,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-169_UCR_Anomaly_gait3_24500_59900_60500.test.csv,synthetic,False,,unsupervised,False,univariate,65000,1,0.088076923076923,42,125,125,600,-454.13667692307695,1030.261375800137,no trend,difference_stationary,250.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-170_UCR_Anomaly_gaitHunt1_18500_33070_33180,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-170_UCR_Anomaly_gaitHunt1_18500_33070_33180.test.csv,synthetic,False,,unsupervised,False,univariate,64000,1,0.07984375,41,110,125,125,-730.0236624950783,879.5790332704689,no trend,difference_stationary,
TSB-UAD-synthetic,KDD21_flat_region_0.08-171_UCR_Anomaly_gaitHunt2_18500_31200_31850,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-171_UCR_Anomaly_gaitHunt2_18500_31200_31850.test.csv,synthetic,False,,unsupervised,False,univariate,64000,1,0.086328125,40,125,125,650,-730.9392098895248,879.3254777796872,no trend,difference_stationary,
TSB-UAD-synthetic,KDD21_flat_region_0.08-172_UCR_Anomaly_gaitHunt3_23400_38400_39200,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-172_UCR_Anomaly_gaitHunt3_23400_38400_39200.test.csv,synthetic,False,,unsupervised,False,univariate,64000,1,0.090625,41,125,125,800,-732.5172968745152,878.9933276488011,no trend,difference_stationary,
TSB-UAD-synthetic,KDD21_flat_region_0.08-173_UCR_Anomaly_insectEPG1_3000_7000_7030,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-173_UCR_Anomaly_insectEPG1_3000_7000_7030.test.csv,synthetic,False,,unsupervised,False,univariate,10001,1,0.080991900809919,31,26,26,30,0.0473764657734227,0.1998566967041507,no trend,difference_stationary,
TSB-UAD-synthetic,KDD21_flat_region_0.08-174_UCR_Anomaly_insectEPG2_3700_8000_8025,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-174_UCR_Anomaly_insectEPG2_3700_8000_8025.test.csv,synthetic,False,,unsupervised,False,univariate,9998,1,0.0786157231446289,30,26,26,32,0.0474394565613123,0.1998411772016747,no trend,difference_stationary,
TSB-UAD-synthetic,KDD21_flat_region_0.08-175_UCR_Anomaly_insectEPG3_5200_7000_7050,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-175_UCR_Anomaly_insectEPG3_5200_7000_7050.test.csv,synthetic,False,,unsupervised,False,univariate,9998,1,0.0830166033206641,31,26,26,50,0.047445404579826,0.199877460556258,no trend,difference_stationary,
TSB-UAD-synthetic,KDD21_flat_region_0.08-176_UCR_Anomaly_insectEPG4_1300_6508_6558,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-176_UCR_Anomaly_insectEPG4_1300_6508_6558.test.csv,synthetic,False,,unsupervised,False,univariate,9998,1,0.0804160832166433,30,26,26,50,0.04733904824905,0.1998110434148212,no trend,difference_stationary,
TSB-UAD-synthetic,KDD21_flat_region_0.08-177_UCR_Anomaly_insectEPG5_3200_8500_8501,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-177_UCR_Anomaly_insectEPG5_3200_8500_8501.test.csv,synthetic,False,,unsupervised,False,univariate,10028,1,0.0778819305943358,31,1,26,26,0.0460368554088551,0.2009019501819107,no trend,difference_stationary,
TSB-UAD-synthetic,KDD21_flat_region_0.08-178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.test.csv,synthetic,False,,unsupervised,False,univariate,56123,1,0.0824439178233522,20,200,233,233,-0.9944407818541418,40.03070750891381,no trend,difference_stationary,91.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.test.csv,synthetic,False,,unsupervised,False,univariate,55000,1,0.0798909090909091,19,200,233,233,-1.5221090909090909,37.20805424895868,no trend,difference_stationary,111.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.test.csv,synthetic,False,,unsupervised,False,univariate,55000,1,0.0798909090909091,19,200,233,233,2.9514545454545456,48.964687075894375,no trend,difference_stationary,125.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-181_UCR_Anomaly_park3m_60000_72150_72495,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-181_UCR_Anomaly_park3m_60000_72150_72495.test.csv,synthetic,False,,unsupervised,False,univariate,90000,1,0.083,58,125,125,345,-114.0321,893.2446698805607,no trend,difference_stationary,499.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.test.csv,synthetic,False,,unsupervised,False,univariate,36001,1,0.0891919668898086,15,188,188,579,-43.87361462181606,24.34448770970541,no trend,stationary,40.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.test.csv,synthetic,False,,unsupervised,False,univariate,30000,1,0.0889333333333333,13,189,189,400,-62.49973333333333,35.31811686526016,no trend,stationary,42.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-184_UCR_Anomaly_resperation10_48000_130700_131880,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-184_UCR_Anomaly_resperation10_48000_130700_131880.test.csv,synthetic,False,,unsupervised,False,univariate,195000,1,0.0848974358974359,124,125,125,1180,-413.63568790735786,917.3412959525242,no trend,difference_stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-185_UCR_Anomaly_resperation11_58000_110800_110801,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-185_UCR_Anomaly_resperation11_58000_110800_110801.test.csv,synthetic,False,,unsupervised,False,univariate,195000,1,0.0794871794871794,124,125,125,125,-414.1687282051282,916.992218184772,no trend,difference_stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-186_UCR_Anomaly_resperation1_100000_110260_110412,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-186_UCR_Anomaly_resperation1_100000_110260_110412.test.csv,synthetic,False,,unsupervised,False,univariate,200000,1,0.08076,129,125,125,152,-416.8214723290177,912.5349761639676,no trend,difference_stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-187_UCR_Anomaly_resperation2_30000_168250_168250,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-187_UCR_Anomaly_resperation2_30000_168250_168250.test.csv,synthetic,False,,unsupervised,False,univariate,200051,1,0.0799796052006738,128,125,125,125,-421.3534718029224,906.3102959000258,no trend,difference_stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-188_UCR_Anomaly_resperation2_30000_168250_168251,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-188_UCR_Anomaly_resperation2_30000_168250_168251.test.csv,synthetic,False,,unsupervised,False,univariate,190050,1,0.0795895816890292,122,1,125,125,-418.829081803033,912.1980271947856,no trend,difference_stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-189_UCR_Anomaly_resperation3_45000_158250_158251,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-189_UCR_Anomaly_resperation3_45000_158250_158251.test.csv,synthetic,False,,unsupervised,False,univariate,190100,1,0.0795686480799579,122,1,125,125,-416.850217075146,915.111118731926,no trend,difference_stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-190_UCR_Anomaly_resperation4_70000_128430_128431,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-190_UCR_Anomaly_resperation4_70000_128430_128431.test.csv,synthetic,False,,unsupervised,False,univariate,195250,1,0.0793905249679897,125,1,125,125,-418.80914079498,912.8648203739332,no trend,difference_stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-191_UCR_Anomaly_resperation9_38000_143411_143511,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-191_UCR_Anomaly_resperation9_38000_143411_143511.test.csv,synthetic,False,,unsupervised,False,univariate,195000,1,0.08,125,100,125,125,-414.1590271811999,917.0013468585206,no trend,difference_stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-192_UCR_Anomaly_s20101mML2_12000_35774_35874,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-192_UCR_Anomaly_s20101mML2_12000_35774_35874.test.csv,synthetic,False,,unsupervised,False,univariate,40000,1,0.0808,30,100,108,108,-6.9687,45.0849646407848,no trend,difference_stationary,37.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-193_UCR_Anomaly_s20101m_10000_35774_35874,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-193_UCR_Anomaly_s20101m_10000_35774_35874.test.csv,synthetic,False,,unsupervised,False,univariate,40000,1,0.0808,30,100,108,108,-14.8864,39.895832952541134,no trend,difference_stationary,77.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-194_UCR_Anomaly_sddb49_20000_67950_68200,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-194_UCR_Anomaly_sddb49_20000_67950_68200.test.csv,synthetic,False,,unsupervised,False,univariate,80000,1,0.082475,24,250,276,276,-26.696513605825185,191.95162789045744,no trend,difference_stationary,16.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-195_UCR_Anomaly_sel840mECG1_17000_51370_51740,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-195_UCR_Anomaly_sel840mECG1_17000_51370_51740.test.csv,synthetic,False,,unsupervised,False,univariate,60000,1,0.0835666666666666,28,172,172,370,-8.628233333333334,30.029514688186897,no trend,difference_stationary,250.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-196_UCR_Anomaly_sel840mECG2_20000_49370_49740,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-196_UCR_Anomaly_sel840mECG2_20000_49370_49740.test.csv,synthetic,False,,unsupervised,False,univariate,57001,1,0.085402010491044,27,173,173,370,-15.793126436378309,24.093291104829984,no trend,difference_stationary,200.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-197_UCR_Anomaly_tiltAPB1_100000_114283_114350,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-197_UCR_Anomaly_tiltAPB1_100000_114283_114350.test.csv,synthetic,False,,unsupervised,False,univariate,130001,1,0.0790224690579303,43,67,243,243,4045.3725740571226,917.522922368787,no trend,stationary,9.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-198_UCR_Anomaly_tiltAPB2_50000_124159_124985,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-198_UCR_Anomaly_tiltAPB2_50000_124159_124985.test.csv,synthetic,False,,unsupervised,False,univariate,128767,1,0.0838646547640311,42,243,243,836,4025.8588884955007,896.2539131518447,no trend,stationary,499.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-199_UCR_Anomaly_tiltAPB3_40000_114000_114370,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-199_UCR_Anomaly_tiltAPB3_40000_114000_114370.test.csv,synthetic,False,,unsupervised,False,univariate,129489,1,0.0816748913035084,43,243,243,370,4033.950377859895,912.3986493191215,no trend,stationary,8.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-200_UCR_Anomaly_tiltAPB4_20000_67995_67996,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-200_UCR_Anomaly_tiltAPB4_20000_67995_67996.test.csv,synthetic,False,,unsupervised,False,univariate,128001,1,0.0797415645190272,43,1,243,243,4038.430262263576,899.8778474904826,no trend,stationary,499.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-201_UCR_Anomaly_CHARISfive_10000_17001_17016,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-201_UCR_Anomaly_CHARISfive_10000_17001_17016.test.csv,synthetic,False,,unsupervised,False,univariate,41347,1,0.0801751033932328,101,15,33,33,8819.301351972332,1837.021862736127,no trend,difference_stationary,32.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-202_UCR_Anomaly_CHARISfive_10411_10998_11028,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-202_UCR_Anomaly_CHARISfive_10411_10998_11028.test.csv,synthetic,False,,unsupervised,False,univariate,41790,1,0.0804737975592247,102,30,33,33,1581.9969689542943,179.2508110980142,no trend,stationary,32.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-203_UCR_Anomaly_CHARISfive_11812_10995_11028,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-203_UCR_Anomaly_CHARISfive_11812_10995_11028.test.csv,synthetic,False,,unsupervised,False,univariate,41612,1,0.0800970873786407,101,33,33,33,-197.03787369028169,883.4790637143075,no trend,difference_stationary,16.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-204_UCR_Anomaly_CHARISfive_12412_15000_15070,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-204_UCR_Anomaly_CHARISfive_12412_15000_15070.test.csv,synthetic,False,,unsupervised,False,univariate,41999,1,0.0810257387080644,102,33,33,70,1583.8066858734733,178.29014115783914,no trend,stationary,32.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-205_UCR_Anomaly_CHARISfive_9812_28995_29085,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-205_UCR_Anomaly_CHARISfive_9812_28995_29085.test.csv,synthetic,False,,unsupervised,False,univariate,39870,1,0.0817155756207674,97,33,33,90,1566.880474078254,166.9049780909192,no trend,stationary,32.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-206_UCR_Anomaly_CHARISten_25130_29080_29140,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-206_UCR_Anomaly_CHARISten_25130_29080_29140.test.csv,synthetic,False,,unsupervised,False,univariate,42000,1,0.0805238095238095,90,37,37,89,7982.964904761905,3097.237793430179,no trend,stationary,333.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-207_UCR_Anomaly_CHARISten_3165_26929_26989,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-207_UCR_Anomaly_CHARISten_3165_26929_26989.test.csv,synthetic,False,,unsupervised,False,univariate,39870,1,0.0813142713819914,87,37,37,60,1372.1739904690244,261.9947439949205,no trend,stationary,38.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-208_UCR_Anomaly_CHARISten_5130_27929_27989,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-208_UCR_Anomaly_CHARISten_5130_27929_27989.test.csv,synthetic,False,,unsupervised,False,univariate,40870,1,0.0811353070712013,89,37,37,60,177.73836554930267,1254.9361032318295,no trend,difference_stationary,13.0
TSB-UAD-synthetic,KDD21_flat_region_0.08-209_UCR_Anomaly_Fantasia_19000_26970_27270,,univariate/TSB-UAD-synthetic/KDD21_flat_region_0.08-209_UCR_Anomaly_Fantasia_19000_26970_27270.test.csv,synthetic,False,,unsupervised,False,univariate,92000,1,0.083,29,262,262,300,16192.17895652174,631.2362847834804,no trend,stationary,4.0
